Year,imdb,Title,clean_test,binary,budget,domgross,intgross,totalgross
1998,tt0120660,Enemy of the State,notalk,FAIL,85000000,111549836,250649836,362199672
1998,tt0120631,Ever After,ok,PASS,26000000,65705772,65705772,131411544
1998,tt0120669,Fear and Loathing in Las Vegas,notalk,FAIL,18500000,10680275,13711903,24392178
1998,tt0154420,Festen (The Celebration),dubious,FAIL,1300000,1647780,1647780,3295560
1998,tt0162973,Get Real,men,FAIL,2000000,1152411,1152411,2304822
1998,tt0120685,Godzilla,dubious,FAIL,125000000,136314294,376000000,512314294
1998,tt0120694,Halloween H20: 20 Years Later,ok,PASS,17000000,55041738,55041738,110083476
1998,tt0147612,Happiness,ok,PASS,3000000,2746453,5746453,8492906
1998,tt0119313,Hope Floats,ok,PASS,30000000,60110313,81529000,141639313
1998,tt0147004,Little Voice,ok,PASS,6000000,4595000,21787233,26382233
1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,FAIL,1350000,3897569,28356188,32253757
1998,tt0120738,Lost in Space,ok,PASS,80000000,69117629,136047317,205164946
1998,tt0120749,Mercury Rising,notalk,FAIL,60000000,32983332,32983332,65966664
1998,tt0120762,Mulan,dubious,FAIL,90000000,120620254,303500000,424120254
1998,tt0120780,Out of Sight,men,FAIL,48000000,37562568,77562568,115125136
1998,tt0138704,Pi,men,FAIL,68000,3221152,4678513,7899665
1998,tt0120791,Practical Magic,ok,PASS,60000000,46850558,68336997,115187555
1998,tt0119942,Primary Colors,ok,PASS,65000000,39017984,39017984,78035968
1998,tt0120800,Quest for Camelot,ok,PASS,40000000,22772500,38172500,60945000
1998,tt0128442,Rounders,notalk,FAIL,12000000,22921898,22921898,45843796
1998,tt0130827,Run Lola Run,notalk,FAIL,1750000,7267324,14533173,21800497
1998,tt0120812,Rush Hour,ok,PASS,35000000,141186864,245300000,386486864
1998,tt0128445,Rushmore,notalk,FAIL,10000000,17105219,19080435,36185654
1998,tt0120813,Safe Men,nowomen,FAIL,1000000,21210,21210,42420
1998,tt0120815,Saving Private Ryan,nowomen,FAIL,65000000,216335085,485035085,701370170
1998,tt0138097,Shakespeare in Love,ok,PASS,26000000,100317794,279500000,379817794
1998,tt0120828,Six Days Seven Nights,notalk,FAIL,80000000,74339294,164800000,239139294
1998,tt0120148,Sliding Doors,ok,PASS,6000000,11911200,58809149,70720349
1998,tt0120831,Slums of Beverly Hills,ok,PASS,5000000,5502773,5502773,11005546
1998,tt0122718,Small Soldiers,notalk,FAIL,40000000,55143823,71743823,126887646
1998,tt0120321,Smoke Signals,ok,PASS,2000000,6719300,7756617,14475917
1998,tt0120184,Sphere,notalk,FAIL,73000000,37068294,50168294,87236588
1998,tt0120844,Star Trek: Insurrection,ok,PASS,70000000,70187658,117800000,187987658
1998,tt0120686,Stepmom,ok,PASS,50000000,91137662,159745279,250882941
1998,tt0118661,The Avengers,ok,PASS,60000000,23385416,48585416,71970832
1998,tt0118715,The Big Lebowski,notalk,FAIL,15000000,17498804,46189568,63688372
1998,tt0133751,The Faculty,dubious,FAIL,15000000,40283321,40283321,80566642
1998,tt0120744,The Man in the Iron Mask,notalk,FAIL,35000000,56968169,56968169,113936338
1998,tt0120746,The Mask of Zorro,notalk,FAIL,65000000,93828745,233700000,327528745
1998,tt0120768,The Negotiator,notalk,FAIL,50000000,44705766,49105766,93811532
1998,tt0120794,The Prince of Egypt,notalk,FAIL,60000000,101413188,218600000,320013188
1998,tt0120108,The Proposition,men,FAIL,20000000,1903434,5313608,7217042
1998,tt0120863,The Thin Red Line,notalk,FAIL,52000000,36400491,36400491,72800982
1998,tt0120382,The Truman Show,notalk,FAIL,60000000,125618201,248400000,374018201
1998,tt0129387,There&#39;s Something About Mary,ok,PASS,22000000,176484651,360099999,536584650
1998,tt0146336,Urban Legend,ok,PASS,14000000,38116707,72571864,110688571
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,FAIL,20000000,20268825,20268825,40537650
1998,tt0120879,Velvet Goldmine,men,FAIL,9000000,1053788,4861972,5915760
1998,tt0120890,Wild Things,men,FAIL,20000000,29795299,55576699,85371998
1998,tt0128853,You&#39;ve Got Mail,ok,PASS,65000000,115821495,250800000,366621495
1997,tt0120133,A Simple Wish,ok,PASS,28000000,8165213,8165213,16330426
1997,tt0118570,Air Bud,notalk,FAIL,3000000,24646936,27788649,52435585
1997,tt0118571,Air Force One,notalk,FAIL,85000000,172956409,315268353,488224762
1997,tt0118583,Alien: Resurrection,ok,PASS,60000000,47795018,160700000,208495018
1997,tt0118617,Anastasia,ok,PASS,53000000,58403409,139801410,198204819
1997,tt0119822,As Good as It Gets,ok,PASS,50000000,148478011,314111923,462589934
1997,tt0118655,Austin Powers: International Man of Mystery,men,FAIL,18000000,53883989,67683989,121567978
1997,tt0118688,Batman &amp; Robin,men,FAIL,125000000,107325195,238317814,345643009
1997,tt0118749,Boogie Nights,dubious,FAIL,15000000,26410771,43111725,69522496
1997,tt0118829,Cats Don&#39;t Dance,ok,PASS,32000000,3588602,3588602,7177204
1997,tt0118842,Chasing Amy,ok,PASS,250000,12006514,15155095,27161609
1997,tt0128996,Cinderella,ok,PASS,2900000,85000000,85000000,170000000
1997,tt0118866,Clockwatchers,ok,PASS,2000000,537948,539961,1077909
1997,tt0118880,Con Air,notalk,FAIL,80000000,101117573,224117573,325235146
1997,tt0118883,Conspiracy Theory,men,FAIL,80000000,76118990,142783718,218902708
1997,tt0118884,Contact,ok,PASS,90000000,100920329,165900000,266820329
1997,tt0119080,Eve&#39;s Bayou,ok,PASS,5000000,14843425,14843425,29686850
1997,tt0119081,Event Horizon,ok,PASS,60000000,26673242,26673242,53346484
1997,tt0119114,Fever Pitch,ok,PASS,40000000,42071069,50071069,92142138
1997,tt0119137,Flubber,men,FAIL,80000000,92993801,177993801,270987602
1997,tt0119173,G.I. Jane,ok,PASS,50000000,48169156,48169156,96338312
1997,tt0119177,Gattaca,notalk,FAIL,36000000,12532777,12532777,25065554
1997,tt0119190,George of the Jungle,ok,PASS,55000000,105263257,174463257,279726514
1997,tt0119217,Good Will Hunting,nowomen,FAIL,10000000,138433435,225933435,364366870
1997,tt0119229,Grosse Pointe Blank,ok,PASS,15000000,28084357,31070412,59154769
1997,tt0119282,Hercules,ok,PASS,70000000,99112101,250700000,349812101
1997,tt0119345,I Know What You Did Last Summer,ok,PASS,17000000,72250091,125250091,197500182
1997,tt0119361,In the Company of Men,notalk,FAIL,25000,2883661,2883661,5767322
1997,tt0119396,Jackie Brown,ok,PASS,12000000,39673162,74727492,114400654
1997,tt0119468,Kiss the Girls,men,FAIL,27000000,60527873,60527873,121055746
1997,tt0119488,L.A. Confidential,notalk,FAIL,35000000,64604977,110604977,175209954
1997,tt0119528,Liar Liar,notalk,FAIL,45000000,181410615,302710615,484121230
1997,tt0119654,Men in Black,notalk,FAIL,90000000,250690539,587790539,838481078
1997,tt0119698,Mononoke-hime,ok,PASS,20000000,2374107,150350000,152724107
1997,tt0119707,Mortal Kombat: Annihilation,ok,PASS,30000000,35927406,51327406,87254812
1997,tt0417001,Must love Dogs,men,FAIL,35000000,43894863,58894863,102789726
1997,tt0119738,My Best Friend&#39;s Wedding,men,FAIL,46000000,126813153,298923419,425736572
1997,tt0124819,Orgazmo,notalk,FAIL,1000000,582024,627287,1209311
1997,tt0120082,Scream 2,ok,PASS,24000000,101363301,101363301,202726602
1997,tt0120094,Selena,ok,PASS,20000000,35450113,35450113,70900226
1997,tt0120152,Smilla&#39;s Sense of Snow,ok,PASS,35000000,2221994,2221994,4443988
1997,tt0120177,Spawn,ok,PASS,40000000,54979992,87949859,142929851
1997,tt0120201,Starship Troopers,ok,PASS,100000000,54768952,121100000,175868952
1997,tt0118971,The Devil&#39;s Advocate,ok,PASS,57000000,61007424,153007424,214014848
1997,tt0119116,The Fifth Element,notalk,FAIL,95000000,63570862,263900000,327470862
1997,tt0119174,The Game,notalk,FAIL,50000000,48265581,48265581,96531162
1997,tt0119567,The Lost World: Jurassic Park,dubious,FAIL,75000000,229086679,786686679,1015773358
1997,tt0119874,The Peacemaker,dubious,FAIL,50000000,41263140,62967368,104230508
1997,tt0119925,The Postman,notalk,FAIL,80000000,17650704,17650704,35301408
1997,tt0120338,Titanic,ok,PASS,200000000,658672302,2185672302,2844344604
1997,tt0120461,Volcano,ok,PASS,90000000,47546796,120100000,167646796
1996,tt0115591,August,dubious,FAIL,3400000,12636,12636,25272
1996,tt0115736,Bound,ok,PASS,4500000,3802260,7011317,10813577
1996,tt0115759,Broken Arrow,nowomen,FAIL,65000000,70645997,148345997,218991994
1996,tt0115857,Chain Reaction,notalk,FAIL,55000000,21226204,60209334,81435538
1996,tt0116136,DragonHeart,men,FAIL,57000000,51364680,104364680,155729360
1996,tt0116191,Emma,ok,PASS,5900000,22231658,37831658,60063316
1996,tt0116225,Escape from L.A.,notalk,FAIL,50000000,25426861,25426861,50853722
1996,tt0116260,Eye for an Eye,ok,PASS,20000000,26792700,26792700,53585400
1996,tt0116282,Fargo,ok,PASS,7000000,24567751,51204567,75772318
1996,tt0116361,Freeway,ok,PASS,3000000,295493,295493,590986
1996,tt0116367,From Dusk Till Dawn,notalk,FAIL,20000000,25728961,25728961,51457922
1996,tt0116477,Hamlet,notalk,FAIL,2000000,1577287,2419669,3996956
1996,tt0116493,Harriet the Spy,ok,PASS,13000000,26570048,26570048,53140096
1996,tt0116629,Independence Day,ok,PASS,75000000,306169255,817400878,1123570133
1996,tt0116705,Jingle All the Way,notalk,FAIL,60000000,60592389,129832389,190424778
1996,tt0116778,Kingpin,notalk,FAIL,25000000,25023424,32223424,57246848
1996,tt0116931,Love and Other Catastrophes,ok,PASS,250000,212285,743216,955501
1996,tt0116996,Mars Attacks!,ok,PASS,80000000,37771017,101371017,139142034
1996,tt0117060,Mission: Impossible,notalk,FAIL,80000000,180981886,457697994,638679880
1996,tt0117509,Romeo + Juliet,dubious,FAIL,14500000,46338728,147542381,193881109
1996,tt0117571,Scream,ok,PASS,15000000,103046663,173046663,276093326
1996,tt0117589,Secrets &amp; Lies,ok,PASS,4500000,13417292,13417292,26834584
1996,tt0117603,Set It Off,ok,PASS,9000000,36049108,36049108,72098216
1996,tt0117705,Space Jam,notalk,FAIL,80000000,90463534,250200000,340663534
1996,tt0117723,Spy Hard,notalk,FAIL,18000000,26936265,26936265,53872530
1996,tt0117731,Star Trek: First Contact,ok,PASS,46000000,92027888,150000000,242027888
1996,tt0117765,Striptease,dubious,FAIL,50000000,33109743,113309743,146419486
1996,tt0117887,That Thing You Do!,ok,PASS,2500000,25857416,34557416,60414832
1996,tt0115798,The Cable Guy,notalk,FAIL,47000000,60240295,102825796,163066091
1996,tt0115963,The Craft,ok,PASS,15000000,24769466,55669466,80438932
1996,tt0116209,The English Patient,ok,PASS,35000000,78716374,231716374,310432748
1996,tt0116277,The Fan,notalk,FAIL,55000000,18582965,18582965,37165930
1996,tt0116313,The First Wives Club,ok,PASS,30000000,105489203,181489203,286978406
1996,tt0116421,The Glimmer Man,notalk,FAIL,45000000,20404841,36404841,56809682
1996,tt0116583,The Hunchback of Notre Dame,notalk,FAIL,100000000,100138851,325500000,425638851
1996,tt0116908,The Long Kiss Goodnight,notalk,FAIL,65000000,33447612,33447612,66895224
1996,tt0117057,The Mirror Has Two Faces,ok,PASS,42000000,41267469,41267469,82534938
1996,tt0117500,The Rock,notalk,FAIL,75000000,134069511,336069511,470139022
1996,tt0117951,Trainspotting,men,FAIL,3100000,16501785,24000785,40502570
1996,tt0117998,Twister,ok,PASS,88000000,241888385,495900000,737788385
1996,tt0118113,Walking and Talking,ok,PASS,1000000,1287480,1615787,2903267
1996,tt0115856,When the Cat&#39;s Away,ok,PASS,300000,1652472,2525984,4178456
1995,tt0112384,Apollo 13,ok,PASS,65000000,172070496,334100000,506170496
1995,tt0112401,Assassins,notalk,FAIL,50000000,30306268,83306268,113612536
1995,tt0112462,Batman Forever,notalk,FAIL,100000000,184031112,336529144,520560256
1995,tt0112471,Before Sunrise,nowomen,FAIL,2500000,5274005,5274005,10548010
1995,tt0112573,Braveheart,men,FAIL,72000000,75545647,209000000,284545647
1995,tt0112641,Casino,men,FAIL,52000000,42438300,110400000,152838300
1995,tt0112642,Casper,ok,PASS,55000000,100328194,282300000,382628194
1995,tt0112697,Clueless,ok,PASS,13700000,56598476,56598476,113196952
1995,tt0112715,Congo,nowomen,FAIL,50000000,81022333,152022333,233044666
1995,tt0112722,Copycat,dubious,FAIL,20000000,32051917,32051917,64103834
1995,tt0112864,Die Hard: With a Vengeance,notalk,FAIL,90000000,100012499,364480746,464493245
1995,tt0113101,Four rooms,notalk,FAIL,4000000,4301000,4301000,8602000
1995,tt0113321,Home for the holidays,ok,PASS,20000000,17468887,22119269,39588156
1995,tt0113497,Jumanji,ok,PASS,65000000,100458310,262758310,363216620
1995,tt0113749,Mallrats,notalk,FAIL,6100000,2108367,2108367,4216734
1995,tt0113855,Mortal Kombat,notalk,FAIL,20000000,70433227,122133227,192566454
1995,tt0114069,Outbreak,ok,PASS,50000000,67823573,67823573,135647146
1995,tt0114148,Pocahontas,ok,PASS,55000000,141579773,347100000,488679773
1995,tt0112130,Pride and Prejudice,ok,PASS,28000000,38372662,120918508,159291170
1995,tt0114319,Sabrina,ok,PASS,58000000,53458319,87100000,140558319
1995,tt0114323,Safe,ok,PASS,33000000,17142080,41495213,58637293
1995,tt0114369,Se7en,notalk,FAIL,30000000,100125643,328125643,428251286
1995,tt0114388,Sense and Sensibility,ok,PASS,16500000,42993774,134993774,177987548
1995,tt0114436,Showgirls,ok,PASS,40000000,20350754,37750754,58101508
1995,tt0114508,Species,dubious,FAIL,35000000,60054449,113354449,173408898
1995,tt0114614,Tank Girl,ok,PASS,25000000,4064333,4064333,8128666
1995,tt0112346,The American President,ok,PASS,62000000,60022813,107822813,167845626
1995,tt0112579,The Bridges of Madison County,ok,PASS,22000000,71516617,175516617,247033234
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,PASS,250000,2210408,2477155,4687563
1995,tt0113957,The Net,ok,PASS,22000000,50621733,110521733,161143466
1995,tt0114214,The Quick and the Dead,notalk,FAIL,32000000,18552460,18552460,37104920
1995,tt0114814,The Usual Suspects,notalk,FAIL,6000000,23341568,34449356,57790924
1995,tt0114709,Toy Story,notalk,FAIL,30000000,191780865,364530148,556311013
1995,tt0114746,Twelve Monkeys,notalk,FAIL,29000000,57141459,168841459,225982918
1995,tt0114898,Waterworld,nowomen,FAIL,175000000,88246220,264246220,352492440
1995,tt0114906,Welcome to the Dollhouse,ok,PASS,800000,4198137,5034794,9232931
1994,tt0109040,Ace Ventura: Pet Detective,men,FAIL,12000000,72217396,107217396,179434792
1994,tt0109254,Beverly Hills Cop III,nowomen,FAIL,50000000,42586861,119180938,161767799
1994,tt0109445,Clerks.,notalk,FAIL,27000,3073428,3894240,6967668
1994,tt0109504,Crooklyn,ok,PASS,14000000,13024170,13024170,26048340
1994,tt0109686,Dumb &amp; Dumber,men,FAIL,16000000,127175374,246400000,373575374
1994,tt0109707,Ed Wood,ok,PASS,18000000,5828466,5828466,11656932
1994,tt0109830,Forrest Gump,notalk,FAIL,55000000,329694499,679400525,1009095024
1994,tt0110322,Legends of the Fall,ok,PASS,30000000,66502573,160502573,227005146
1994,tt0110367,Little Women,ok,PASS,15000000,50003303,50003303,100006606
1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,FAIL,30000000,51041856,51041856,102083712
1994,tt0110857,Police Academy: Mission to Moscow,notalk,FAIL,10000000,126247,126247,252494
1994,tt0110889,Priest,ok,PASS,60000000,29136626,84154026,113290652
1994,tt0110912,Pulp Fiction,ok,PASS,8000000,107928762,212928762,320857524
1994,tt0111257,Speed,ok,PASS,30000000,121248145,283200000,404448145
1994,tt0111282,Stargate,notalk,FAIL,55000000,71565669,196565669,268131338
1994,tt0111301,Street Fighter,ok,PASS,35000000,33423000,99423000,132846000
1994,tt0109446,The Client,ok,PASS,45000000,92115211,117615211,209730422
1994,tt0110074,The Hudsucker Proxy,notalk,FAIL,40000000,2816518,14938149,17754667
1994,tt0110357,The Lion King,notalk,FAIL,79300000,422780140,952880140,1375660280
1994,tt0110475,The Mask,notalk,FAIL,18000000,119920129,351620129,471540258
1994,tt0111070,The Santa Clause,notalk,FAIL,22000000,144833357,189800000,334633357
1994,tt0111143,The Shadow,nowomen,FAIL,40000000,31835600,31835600,63671200
1994,tt0111161,The Shawshank Redemption,nowomen,FAIL,25000000,28241469,28241469,56482938
1994,tt0111255,The Specialist,notalk,FAIL,45000000,57362581,57362581,114725162
1994,tt0111438,Timecop,notalk,FAIL,28000000,44853581,102053581,146907162
1994,tt0111503,True Lies,notalk,FAIL,100000000,146282411,365300000,511582411
1993,tt0106582,Cliffhanger,notalk,FAIL,65000000,84049211,255000000,339049211
1993,tt0106611,Cool Runnings,notalk,FAIL,14000000,68856263,155056263,223912526
1993,tt0106677,Dazed and Confused,ok,PASS,6900000,7950889,7950889,15901778
1993,tt0107007,Gettysburg,nowomen,FAIL,25000000,10731997,10731997,21463994
1993,tt0107048,Groundhog Day,men,FAIL,14600000,70906973,70906973,141813946
1993,tt0107120,Hocus Pocus,ok,PASS,28000000,39360491,39360491,78720982
1993,tt0107290,Jurassic Park,ok,PASS,63000000,395708305,1035626872,1431335177
1993,tt0107614,Mrs. Doubtfire,ok,PASS,25000000,219195051,441286003,660481054
1993,tt0311648,Pieces of April,ok,PASS,300000,2528664,3590570,6119234
1993,tt0108052,Schindler&#39;s List,ok,PASS,25000000,96067179,321365567,417432746
1993,tt0108255,Super Mario Bros.,dubious,FAIL,42000000,20844907,20844907,41689814
1993,tt0106226,The Age of Innocence,ok,PASS,34000000,32014993,32014993,64029986
1993,tt0106977,The Fugitive,men,FAIL,44000000,183875760,353715317,537591077
1993,tt0112389,The Princess and the Cobbler,nowomen,FAIL,24000000,669276,669276,1338552
1993,tt0107943,The Remains of the Day,nowomen,FAIL,15000000,22954968,63954968,86909936
1993,tt0108358,Tombstone,ok,PASS,25000000,56505065,56505065,113010130
1992,tt0104257,A Few Good Men,notalk,FAIL,33000000,141340178,236500000,377840178
1992,tt0104694,A League of Their Own,ok,PASS,40000000,107533925,132440066,239973991
1992,tt0103639,Aladdin,nowomen,FAIL,28000000,217350219,504050219,721400438
1992,tt0103644,Alien 3,nowomen,FAIL,55000000,54927174,158500000,213427174
1992,tt0106308,Army of Darkness,men,FAIL,11000000,11502976,21502976,33005952
1992,tt0103776,Batman Returns,nowomen,FAIL,80000000,162833635,266824291,429657926
1992,tt0103893,Buffy the Vampire Slayer,ok,PASS,7000000,14231669,14231669,28463338
1992,tt0104070,Death Becomes Her,ok,PASS,55000000,58422650,149022650,207445300
1992,tt0104815,El Mariachi,nowomen,FAIL,7000,2040920,2041928,4082848
1992,tt0104348,Glengarry Glen Ross,nowomen,FAIL,12500000,10725228,10725228,21450456
1992,tt0104412,Hero,notalk,FAIL,42000000,19487173,66787173,86274346
1992,tt0104431,Home Alone 2: Lost in New York,notalk,FAIL,20000000,173585516,358994850,532580366
1992,tt0104797,Malcolm X,dubious,FAIL,35000000,48169910,48169910,96339820
1992,tt0104952,My Cousin Vinny,notalk,FAIL,11000000,52929168,52929168,105858336
1992,tt0105236,Reservoir Dogs,nowomen,FAIL,1200000,2832029,2832029,5664058
1992,tt0104036,The Crying Game,men,FAIL,4000000,62546695,62546695,125093390
1992,tt0104868,The Mighty Ducks,notalk,FAIL,10000000,50752337,50752337,101504674
1992,tt0104940,The Muppet Christmas Carol,notalk,FAIL,12000000,27281507,27281507,54563014
1992,tt0105151,The Player,ok,PASS,8000000,21706101,28876702,50582803
1992,tt0105793,Wayne&#39;s World,notalk,FAIL,20000000,121697323,183097323,304794646
1991,tt0101414,Beauty and the Beast,ok,PASS,20000000,218951625,451421625,670373250
1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,FAIL,20000000,37537675,37537675,75075350
1991,tt0102057,Hook,men,FAIL,70000000,119654823,300854823,420509646
1991,tt0102070,Hudson Hawk,ok,PASS,65000000,17218916,17218916,34437832
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,FAIL,50000000,165493908,390500000,555993908
1991,tt0102943,Slacker,ok,PASS,23000,1227508,1227508,2455016
1991,tt0102975,Star Trek VI: The Undiscovered Country,men,FAIL,27000000,74888996,96900000,171788996
1991,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,ok,PASS,25000000,78656813,78656813,157313626
1991,tt0103064,Terminator 2: Judgement Day,dubious,FAIL,100000000,204859496,516816151,721675647
1991,tt0101272,The Addams Family,ok,PASS,30000000,113502246,191502246,305004492
1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,FAIL,23000000,86930411,86930411,173860822
1991,tt0102926,The Silence of the Lambs,ok,PASS,20000000,130726716,275726716,406453432
1991,tt0103247,White Fang,notalk,FAIL,14000000,34729091,34729091,69458182
1990,tt0099088,Back to the Future Part III,notalk,FAIL,40000000,87666629,243700000,331366629
1990,tt0099253,Child&#39;s Play 2,ok,PASS,13000000,26904572,34166572,61071144
1990,tt0099817,Dark Angel (I Come in Peace),nowomen,FAIL,7000000,4372561,4372561,8745122
1990,tt0099423,Die Hard 2,dubious,FAIL,70000000,117323878,239814025,357137903
1990,tt0099487,Edward Scissorhands,ok,PASS,20000000,53976987,53976987,107953974
1990,tt0099582,Flatliners,ok,PASS,26000000,61308153,61308153,122616306
1990,tt0099653,Ghost,men,FAIL,22000000,217631306,517600000,735231306
1990,tt0099685,Goodfellas,men,FAIL,25000000,46743809,46743809,93487618
1990,tt0099785,Home Alone,men,FAIL,15000000,285761243,476684675,762445918
1990,tt0100263,Nikita,ok,PASS,7000000,5017971,5017971,10035942
1990,tt0100403,Predator 2,men,FAIL,35000000,28317513,54768418,83085931
1990,tt0100405,Pretty Woman,ok,PASS,14000000,178406268,432645872,611052140
1990,tt0099810,The Hunt for Red October,notalk,FAIL,30000000,120709866,200500000,321209866
1990,tt0100802,Total Recall,notalk,FAIL,125000000,58877969,198615996,257493965
1990,tt0100814,Tremors,ok,PASS,10000000,16667084,16667084,33334168
1989,tt0096874,Back to the Future Part II,ok,PASS,40000000,118450002,332000000,450450002
1989,tt0096895,Batman,notalk,FAIL,35000000,251188924,411348924,662537848
1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,FAIL,10000000,40485039,40485039,80970078
1989,tt0097165,Dead Poets Society,notalk,FAIL,16400000,95860116,239500000,335360116
1989,tt0097499,Henry V,ok,PASS,9000000,10161099,10161099,20322198
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen,FAIL,48000000,197171806,474171806,671343612
1989,tt0097742,Licence to Kill,men,FAIL,42000000,34667015,156167015,190834030
1989,tt0097815,Major League,notalk,FAIL,11000000,49793054,49793054,99586108
1989,tt0098206,Road House,notalk,FAIL,10000000,30050028,30050028,60100056
1989,tt0098724,"Sex, Lies, and Videotape",men,FAIL,1200000,24741667,36741667,61483334
1989,tt0098382,Star Trek V: The Final Frontier,notalk,FAIL,30000000,52210049,70200000,122410049
1989,tt0096754,The Abyss,ok,PASS,70000000,54243125,54243125,108486250
1989,tt0098519,Troop Beverly Hills,ok,PASS,18000000,7190505,7190505,14381010
1989,tt0098546,UHF,notalk,FAIL,5000000,6157157,6157157,12314314
1988,tt0094612,Action Jackson,notalk,FAIL,7000000,20257000,20257000,40514000
1988,tt0094625,Akira,notalk,FAIL,8000000,19585,19585,39170
1988,tt0094721,Beetle Juice,ok,PASS,15000000,73326666,73326666,146653332
1988,tt0092675,Bloodsport,notalk,FAIL,1500000,11806119,11806119,23612238
1988,tt0094862,Child&#39;s Play,ok,PASS,9000000,33244684,44196684,77441368
1988,tt0094947,Dangerous Liaisons,ok,PASS,14000000,34700000,34700000,69400000
1988,tt0095016,Die Hard,ok,PASS,28000000,81350242,139109346,220459588
1988,tt0095631,Midnight Run,men,FAIL,30000000,38413606,81613606,120027212
1988,tt0095687,My Stepmother Is an Alien,ok,PASS,16000000,13854000,13854000,27708000
1988,tt0095690,Mystic Pizza,ok,PASS,6000000,12793213,12793213,25586426
1988,tt0095889,Poltergeist III,ok,PASS,9500000,14114000,14114000,28228000
1988,tt0095953,Rain Man,notalk,FAIL,25000000,172825435,412800000,585625435
1988,tt0096061,Scrooged,ok,PASS,32000000,60328558,60328558,120657116
1988,tt0095489,The Land Before Time,ok,PASS,12300000,48092846,81972846,130065692
1988,tt0095497,The Last Temptation of Christ,men,FAIL,7000000,8373585,8373585,16747170
1988,tt0096256,They Live,nowomen,FAIL,4000000,13000000,13000000,26000000
1988,tt0096320,Twins,men,FAIL,15000000,111936388,216600000,328536388
1988,tt0096438,Who Framed Roger Rabbit,notalk,FAIL,70000000,154112492,351500000,505612492
1988,tt0096487,Young Guns,notalk,FAIL,13000000,44726644,44726644,89453288
1987,tt0092644,Beverly Hills Cop II,notalk,FAIL,20000000,153665036,276665036,430330072
1987,tt0092991,Evil Dead II,dubious,FAIL,3500000,5923044,5923044,11846088
1987,tt0093010,Fatal Attraction,dubious,FAIL,14000000,156645693,320100000,476745693
1987,tt0093105,"Good Morning, Vietnam",notalk,FAIL,13000000,123922370,123922370,247844740
1987,tt0093177,Hellraiser,ok,PASS,1000000,14564000,14564000,29128000
1987,tt0093409,Lethal Weapon,notalk,FAIL,15000000,65192350,120192350,185384700
1987,tt0093773,Predator,nowomen,FAIL,18000000,59735548,98267558,158003106
1987,tt0093818,Radio Days,notalk,FAIL,16000000,14792779,14792779,29585558
1987,tt0093870,RoboCop,notalk,FAIL,120000000,54764805,221577330,276342135
1987,tt0094012,Spaceballs,dubious,FAIL,22700000,38119483,38119483,76238966
1987,tt0094074,Superman IV: The Quest for Peace,ok,PASS,17000000,11227824,11227824,22455648
1987,tt0093389,The Last Emperor,dubious,FAIL,25000000,43984000,43984000,87968000
1987,tt0093437,The Lost Boys,notalk,FAIL,8500000,32222567,32222567,64445134
1987,tt0093779,The Princess Bride,men,FAIL,15000000,30857000,30857000,61714000
1986,tt0090605,Aliens,ok,PASS,17000000,85160248,183316455,268476703
1986,tt0090555,Crocodile Dundee,dubious,FAIL,5000000,174803506,328000000,502803506
1986,tt0091203,Highlander,ok,PASS,16000000,5900000,12900000,18800000
1986,tt0091225,Howard The Duck,dubious,FAIL,30000000,16295774,16295774,32591548
1986,tt0091419,Little Shop of Horrors,notalk,FAIL,30000000,38747385,38747385,77494770
1986,tt0091738,Peggy Sue Got Married,ok,PASS,18000000,41382841,41382841,82765682
1986,tt0091763,Platoon,nowomen,FAIL,6000000,137963328,137963328,275926656
1986,tt0092005,Stand By Me,nowomen,FAIL,8000000,52287414,52287414,104574828
1986,tt0090848,The Clan of the Cave Bear,ok,PASS,15000000,1953732,1953732,3907464
1986,tt0092099,Top Gun,men,FAIL,15000000,179800601,356800601,536601202
1985,tt0088763,Back to the Future,notalk,FAIL,19000000,210609762,383874862,594484624
1985,tt0088846,Brazil,ok,PASS,15000000,9929135,9929135,19858270
1985,tt0088944,Commando,notalk,FAIL,10000000,35073978,35073978,70147956
1985,tt0088993,Day of the Dead,nowomen,FAIL,18000000,N/A,N/A,#VALUE!
1985,tt0089457,Ladyhawke,nowomen,FAIL,20000000,18400000,18400000,36800000
1985,tt0089469,Legend,dubious,FAIL,25000000,15502112,15502112,31004224
1985,tt0091578,My Beautiful Laundrette,men,FAIL,400000,N/A,N/A,#VALUE!
1985,tt0089893,Red Sonja,ok,PASS,17900000,6905861,6905861,13811722
1985,tt0089908,Return to Oz,ok,PASS,27000000,10618813,10618813,21237626
1985,tt0088939,The Color Purple,ok,PASS,15000000,93589701,93589701,187179402
1984,tt0087800,A nightmare on Elm Street,men,FAIL,35000000,63075011,117729621,180804632
