Year,imdb,Title,clean_test,binary,budget,gross,grosscode,,,,,
2006,tt0443543,The Illusionist,nowomen,FAIL,16500000,39868642,Domestic Gross (US),,,,,
2006,tt0443543,The Illusionist,nowomen,FAIL,16500000,83792062,International Gross,,,,,
2009,tt1054606,The Imaginarium of Doctor Parnassus,notalk,FAIL,30000000,7689607,Domestic Gross (US),,,,,
2009,tt1054606,The Imaginarium of Doctor Parnassus,notalk,FAIL,30000000,64352607,International Gross,,,,,
2002,tt0278500,The Importance of Being Earnest,ok,PASS,15000000,8378141,Domestic Gross (US),,,,,
2002,tt0278500,The Importance of Being Earnest,ok,PASS,15000000,8378141,International Gross,,,,,
2012,tt1649419,The Impossible,men,FAIL,40000000,19019882,Domestic Gross (US),,,,,
2012,tt1649419,The Impossible,men,FAIL,40000000,169590606,International Gross,,,,,
2013,tt0790628,The Incredible Burt Wonderstone,notalk,FAIL,32000000,22537881,Domestic Gross (US),,,,,
2013,tt0790628,The Incredible Burt Wonderstone,notalk,FAIL,32000000,24255957,International Gross,,,,,
2008,tt0800080,The Incredible Hulk,notalk,FAIL,137500000,134806913,Domestic Gross (US),,,,,
2008,tt0800080,The Incredible Hulk,notalk,FAIL,137500000,263417913,International Gross,,,,,
2004,tt0317705,The Incredibles,ok,PASS,92000000,261441092,Domestic Gross (US),,,,,
2004,tt0317705,The Incredibles,ok,PASS,92000000,632107545,International Gross,,,,,
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,PASS,250000,2210408,Domestic Gross (US),,,,,
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,PASS,250000,2477155,International Gross,,,,,
2009,tt1130080,The Informant!,notalk,FAIL,22000000,33316821,Domestic Gross (US),,,,,
2009,tt1130080,The Informant!,notalk,FAIL,22000000,41771168,International Gross,,,,,
2013,tt2234155,The Internship,notalk,FAIL,58000000,44672764,Domestic Gross (US),,,,,
2013,tt2234155,The Internship,notalk,FAIL,58000000,93672764,International Gross,,,,,
2009,tt1058017,The Invention of Lying,men,FAIL,18500000,18451251,Domestic Gross (US),,,,,
2009,tt1058017,The Invention of Lying,men,FAIL,18500000,32679264,International Gross,,,,,
1999,tt0129167,The Iron Giant,nowomen,FAIL,50000000,23159305,Domestic Gross (US),,,,,
1999,tt0129167,The Iron Giant,nowomen,FAIL,50000000,31333917,International Gross,,,,,
2011,tt1007029,The Iron Lady,ok,PASS,14000000,29959436,Domestic Gross (US),,,,,
2011,tt1007029,The Iron Lady,ok,PASS,14000000,115592104,International Gross,,,,,
2005,tt0399201,The Island,ok,PASS,120000000,35818913,Domestic Gross (US),,,,,
2005,tt0399201,The Island,ok,PASS,120000000,163018913,International Gross,,,,,
2003,tt0317740,The Italian Job,notalk,FAIL,60000000,106126012,Domestic Gross (US),,,,,
2003,tt0317740,The Italian Job,notalk,FAIL,60000000,176262839,International Gross,,,,,
2005,tt0366627,The Jacket,men,FAIL,28500000,6301131,Domestic Gross (US),,,,,
2005,tt0366627,The Jacket,men,FAIL,28500000,15452978,International Gross,,,,,
2003,tt0283426,The Jungle Book 2,nowomen,FAIL,20000000,47901582,Domestic Gross (US),,,,,
2003,tt0283426,The Jungle Book 2,nowomen,FAIL,20000000,135703599,International Gross,,,,,
2010,tt1155076,The Karate Kid,dubious,FAIL,40000000,176591618,Domestic Gross (US),,,,,
2010,tt1155076,The Karate Kid,dubious,FAIL,40000000,359091618,International Gross,,,,,
1984,tt0087538,The Karate Kid,ok,PASS,40000000,176591618,Domestic Gross (US),,,,,
1984,tt0087538,The Karate Kid,ok,PASS,40000000,359091618,International Gross,,,,,
2010,tt0842926,The Kids Are All Right,ok,PASS,4000000,20811365,Domestic Gross (US),,,,,
2010,tt0842926,The Kids Are All Right,ok,PASS,4000000,36275469,International Gross,,,,,
2010,tt0954947,The Killer Inside Me,notalk,FAIL,13000000,217277,Domestic Gross (US),,,,,
2010,tt0954947,The Killer Inside Me,notalk,FAIL,13000000,3617277,International Gross,,,,,
2010,tt1504320,The King&#39;s Speech,ok,PASS,15000000,138797449,Domestic Gross (US),,,,,
2010,tt1504320,The King&#39;s Speech,ok,PASS,15000000,430821166,International Gross,,,,,
2007,tt0419887,The Kite Runner,nowomen,FAIL,20000000,15800078,Domestic Gross (US),,,,,
2007,tt0419887,The Kite Runner,nowomen,FAIL,20000000,74180745,International Gross,,,,,
2006,tt0410297,The Lake House,dubious,FAIL,40000000,52330111,Domestic Gross (US),,,,,
2006,tt0410297,The Lake House,dubious,FAIL,40000000,114830111,International Gross,,,,,
1988,tt0095489,The Land Before Time,ok,PASS,12300000,48092846,Domestic Gross (US),,,,,
1988,tt0095489,The Land Before Time,ok,PASS,12300000,81972846,International Gross,,,,,
2010,tt0938283,The Last Airbender,notalk,FAIL,150000000,131772187,Domestic Gross (US),,,,,
2010,tt0938283,The Last Airbender,notalk,FAIL,150000000,319713881,International Gross,,,,,
1987,tt0093389,The Last Emperor,dubious,FAIL,25000000,43984000,Domestic Gross (US),,,,,
1987,tt0093389,The Last Emperor,dubious,FAIL,25000000,43984000,International Gross,,,,,
2010,tt1320244,The Last Exorcism,ok,PASS,1800000,41034350,Domestic Gross (US),,,,,
2010,tt1320244,The Last Exorcism,ok,PASS,1800000,70165900,International Gross,,,,,
2013,tt2034139,The Last Exorcism Part II,ok,PASS,4000000,15179303,Domestic Gross (US),,,,,
2013,tt2034139,The Last Exorcism Part II,ok,PASS,4000000,18541236,International Gross,,,,,
2003,tt0325710,The Last Samurai,nowomen,FAIL,140000000,111110575,Domestic Gross (US),,,,,
2003,tt0325710,The Last Samurai,nowomen,FAIL,140000000,456810575,International Gross,,,,,
2009,tt0824758,The Last Station,ok,PASS,18000000,6617867,Domestic Gross (US),,,,,
2009,tt0824758,The Last Station,ok,PASS,18000000,15696146,International Gross,,,,,
1988,tt0095497,The Last Temptation of Christ,men,FAIL,7000000,8373585,Domestic Gross (US),,,,,
1988,tt0095497,The Last Temptation of Christ,men,FAIL,7000000,8373585,International Gross,,,,,
2003,tt0311429,The League of Extraordinary Gentlemen,nowomen,FAIL,78000000,66465204,Domestic Gross (US),,,,,
2003,tt0311429,The League of Extraordinary Gentlemen,nowomen,FAIL,78000000,179265204,International Gross,,,,,
2001,tt0290879,The Legend of Suriyothai,ok,PASS,9000000,454255,Domestic Gross (US),,,,,
2001,tt0290879,The Legend of Suriyothai,ok,PASS,9000000,454255,International Gross,,,,,
2005,tt0386140,The Legend of Zorro,notalk,FAIL,80000000,45575336,Domestic Gross (US),,,,,
2005,tt0386140,The Legend of Zorro,notalk,FAIL,80000000,141475336,International Gross,,,,,
2004,tt0362270,The Life Aquatic with Steve Zissou,men,FAIL,50000000,24006726,Domestic Gross (US),,,,,
2004,tt0362270,The Life Aquatic with Steve Zissou,men,FAIL,50000000,34806726,International Gross,,,,,
2011,tt1189340,The Lincoln Lawyer,notalk,FAIL,40000000,58009200,Domestic Gross (US),,,,,
2011,tt1189340,The Lincoln Lawyer,notalk,FAIL,40000000,87145086,International Gross,,,,,
1994,tt0110357,The Lion King,notalk,FAIL,79300000,422780140,Domestic Gross (US),,,,,
1994,tt0110357,The Lion King,notalk,FAIL,79300000,952880140,International Gross,,,,,
2013,tt1210819,The Lone Ranger,notalk,FAIL,275000000,89289910,Domestic Gross (US),,,,,
2013,tt1210819,The Lone Ranger,notalk,FAIL,275000000,259989910,International Gross,,,,,
1996,tt0116908,The Long Kiss Goodnight,notalk,FAIL,65000000,33447612,Domestic Gross (US),,,,,
1996,tt0116908,The Long Kiss Goodnight,notalk,FAIL,65000000,33447612,International Gross,,,,,
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk,FAIL,109000000,315544750,Domestic Gross (US),,,,,
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk,FAIL,109000000,887217688,International Gross,,,,,
2003,tt0167260,The Lord of the Rings: The Return of the King,notalk,FAIL,94000000,377845905,Domestic Gross (US),,,,,
2003,tt0167260,The Lord of the Rings: The Return of the King,notalk,FAIL,94000000,1141408667,International Gross,,,,,
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk,FAIL,94000000,342548984,Domestic Gross (US),,,,,
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk,FAIL,94000000,927048984,International Gross,,,,,
2010,tt0480255,The Losers,notalk,FAIL,25000000,23591432,Domestic Gross (US),,,,,
2010,tt0480255,The Losers,notalk,FAIL,25000000,26714018,International Gross,,,,,
1987,tt0093437,The Lost Boys,notalk,FAIL,8500000,32222567,Domestic Gross (US),,,,,
1987,tt0093437,The Lost Boys,notalk,FAIL,8500000,32222567,International Gross,,,,,
1997,tt0119567,The Lost World: Jurassic Park,dubious,FAIL,75000000,229086679,Domestic Gross (US),,,,,
1997,tt0119567,The Lost World: Jurassic Park,dubious,FAIL,75000000,786686679,International Gross,,,,,
2009,tt0380510,The Lovely Bones,ok,PASS,95000000,44114232,Domestic Gross (US),,,,,
2009,tt0380510,The Lovely Bones,ok,PASS,95000000,94894448,International Gross,,,,,
2008,tt0981072,The Lucky Ones,ok,PASS,14000000,266967,Domestic Gross (US),,,,,
2008,tt0981072,The Lucky Ones,ok,PASS,14000000,266967,International Gross,,,,,
2001,tt0268995,The Majestic,notalk,FAIL,72000000,27796042,Domestic Gross (US),,,,,
2001,tt0268995,The Majestic,notalk,FAIL,72000000,37306334,International Gross,,,,,
1998,tt0120744,The Man in the Iron Mask,notalk,FAIL,35000000,56968169,Domestic Gross (US),,,,,
1998,tt0120744,The Man in the Iron Mask,notalk,FAIL,35000000,56968169,International Gross,,,,,
2012,tt1258972,The Man with the Iron Fists,notalk,FAIL,15000000,15634090,Domestic Gross (US),,,,,
2012,tt1258972,The Man with the Iron Fists,notalk,FAIL,15000000,21985095,International Gross,,,,,
1994,tt0110475,The Mask,notalk,FAIL,18000000,119920129,Domestic Gross (US),,,,,
1994,tt0110475,The Mask,notalk,FAIL,18000000,351620129,International Gross,,,,,
1998,tt0120746,The Mask of Zorro,notalk,FAIL,65000000,93828745,Domestic Gross (US),,,,,
1998,tt0120746,The Mask of Zorro,notalk,FAIL,65000000,233700000,International Gross,,,,,
2012,tt1560747,The Master,notalk,FAIL,37500000,16247159,Domestic Gross (US),,,,,
2012,tt1560747,The Master,notalk,FAIL,37500000,25116740,International Gross,,,,,
1999,tt0133093,The Matrix,ok,PASS,65000000,171479930,Domestic Gross (US),,,,,
1999,tt0133093,The Matrix,ok,PASS,65000000,460279930,International Gross,,,,,
2003,tt0234215,The Matrix Reloaded,ok,PASS,127000000,281553689,Domestic Gross (US),,,,,
2003,tt0234215,The Matrix Reloaded,ok,PASS,127000000,738576929,International Gross,,,,,
2003,tt0242653,The Matrix Revolutions,ok,PASS,110000000,139259759,Domestic Gross (US),,,,,
2003,tt0242653,The Matrix Revolutions,ok,PASS,110000000,424259759,International Gross,,,,,
2011,tt0472399,The Mechanic,nowomen,FAIL,42500000,29121498,Domestic Gross (US),,,,,
2011,tt0472399,The Mechanic,nowomen,FAIL,42500000,76347393,International Gross,,,,,
2009,tt1234548,The Men Who Stare at Goats,nowomen,FAIL,24000000,32428195,Domestic Gross (US),,,,,
2009,tt1234548,The Men Who Stare at Goats,nowomen,FAIL,24000000,67348218,International Gross,,,,,
2009,tt0790712,The Messenger,notalk,FAIL,6500000,1109660,Domestic Gross (US),,,,,
2009,tt0790712,The Messenger,notalk,FAIL,6500000,1409660,International Gross,,,,,
2007,tt0425430,The Messengers,ok,PASS,16000000,35374833,Domestic Gross (US),,,,,
2007,tt0425430,The Messengers,ok,PASS,16000000,53774833,International Gross,,,,,
1992,tt0104868,The Mighty Ducks,notalk,FAIL,10000000,50752337,Domestic Gross (US),,,,,
1992,tt0104868,The Mighty Ducks,notalk,FAIL,10000000,50752337,International Gross,,,,,
1996,tt0117057,The Mirror Has Two Faces,ok,PASS,42000000,41267469,Domestic Gross (US),,,,,
1996,tt0117057,The Mirror Has Two Faces,ok,PASS,42000000,41267469,International Gross,,,,,
2003,tt0338188,The Missing,ok,PASS,65000000,26900336,Domestic Gross (US),,,,,
2003,tt0338188,The Missing,ok,PASS,65000000,38253433,International Gross,,,,,
2007,tt0884328,The Mist,ok,PASS,13000000,25593755,Domestic Gross (US),,,,,
2007,tt0884328,The Mist,ok,PASS,13000000,54777490,International Gross,,,,,
2013,tt1538403,The Mortal Instruments: City of Bones,ok,PASS,60000000,31165421,Domestic Gross (US),,,,,
2013,tt1538403,The Mortal Instruments: City of Bones,ok,PASS,60000000,75965567,International Gross,,,,,
1999,tt0120616,The Mummy,notalk,FAIL,80000000,155385488,Domestic Gross (US),,,,,
1999,tt0120616,The Mummy,notalk,FAIL,80000000,416385488,International Gross,,,,,
1992,tt0104940,The Muppet Christmas Carol,notalk,FAIL,12000000,27281507,Domestic Gross (US),,,,,
1992,tt0104940,The Muppet Christmas Carol,notalk,FAIL,12000000,27281507,International Gross,,,,,
2011,tt1204342,The Muppets,notalk,FAIL,45000000,88625922,Domestic Gross (US),,,,,
2011,tt1204342,The Muppets,notalk,FAIL,45000000,160971922,International Gross,,,,,
1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,FAIL,23000000,86930411,Domestic Gross (US),,,,,
1991,tt0102510,The Naked Gun 2 1/2: The Smell of Fear,notalk,FAIL,23000000,86930411,International Gross,,,,,
1998,tt0120768,The Negotiator,notalk,FAIL,50000000,44705766,Domestic Gross (US),,,,,
1998,tt0120768,The Negotiator,notalk,FAIL,50000000,49105766,International Gross,,,,,
1995,tt0113957,The Net,ok,PASS,22000000,50621733,Domestic Gross (US),,,,,
1995,tt0113957,The Net,ok,PASS,22000000,110521733,International Gross,,,,,
2005,tt0402399,The New World,dubious,FAIL,30000000,12712093,Domestic Gross (US),,,,,
2005,tt0402399,The New World,dubious,FAIL,30000000,26184400,International Gross,,,,,
2010,tt1458175,The Next Three Days,ok,PASS,30000000,21148651,Domestic Gross (US),,,,,
2010,tt1458175,The Next Three Days,ok,PASS,30000000,67255916,International Gross,,,,,
2004,tt0332280,The Notebook,dubious,FAIL,30000000,81001787,Domestic Gross (US),,,,,
2004,tt0332280,The Notebook,dubious,FAIL,30000000,102276787,International Gross,,,,,
2007,tt0481369,The Number 23,notalk,FAIL,32000000,35193167,Domestic Gross (US),,,,,
2007,tt0481369,The Number 23,notalk,FAIL,32000000,77593167,International Gross,,,,,
2001,tt0267804,The One,nowomen,FAIL,49000000,43905746,Domestic Gross (US),,,,,
2001,tt0267804,The One,nowomen,FAIL,49000000,43905746,International Gross,,,,,
2008,tt0467200,The Other Boleyn Girl,ok,PASS,40000000,26814957,Domestic Gross (US),,,,,
2008,tt0467200,The Other Boleyn Girl,ok,PASS,40000000,77714957,International Gross,,,,,
2010,tt1386588,The Other Guys,nowomen,FAIL,100000000,119219978,Domestic Gross (US),,,,,
2010,tt1386588,The Other Guys,nowomen,FAIL,100000000,170936470,International Gross,,,,,
2001,tt0230600,The Others,ok,PASS,17000000,96522687,Domestic Gross (US),,,,,
2001,tt0230600,The Others,ok,PASS,17000000,209947037,International Gross,,,,,
2006,tt0446755,The Painted Veil,dubious,FAIL,19400000,8060487,Domestic Gross (US),,,,,
2006,tt0446755,The Painted Veil,dubious,FAIL,19400000,15118795,International Gross,,,,,
2000,tt0187393,The Patriot,dubious,FAIL,110000000,113330342,Domestic Gross (US),,,,,
2000,tt0187393,The Patriot,dubious,FAIL,110000000,215300000,International Gross,,,,,
1997,tt0119874,The Peacemaker,dubious,FAIL,50000000,41263140,Domestic Gross (US),,,,,
1997,tt0119874,The Peacemaker,dubious,FAIL,50000000,62967368,International Gross,,,,,
2004,tt0293508,The Phantom of the Opera,men,FAIL,55000000,51225796,Domestic Gross (US),,,,,
2004,tt0293508,The Phantom of the Opera,men,FAIL,55000000,158225796,International Gross,,,,,
2012,tt1430626,The Pirates! Band of Misfits,notalk,FAIL,55000000,31051126,Domestic Gross (US),,,,,
2012,tt1430626,The Pirates! Band of Misfits,notalk,FAIL,55000000,123056220,International Gross,,,,,
2012,tt1817273,The Place Beyond the Pines,notalk,FAIL,15000000,21403519,Domestic Gross (US),,,,,
2012,tt1817273,The Place Beyond the Pines,notalk,FAIL,15000000,47011449,International Gross,,,,,
1992,tt0105151,The Player,ok,PASS,8000000,21706101,Domestic Gross (US),,,,,
1992,tt0105151,The Player,ok,PASS,8000000,28876702,International Gross,,,,,
2004,tt0338348,The Polar Express,notalk,FAIL,170000000,194949659,Domestic Gross (US),,,,,
2004,tt0338348,The Polar Express,notalk,FAIL,170000000,319049659,International Gross,,,,,
1997,tt0119925,The Postman,notalk,FAIL,80000000,17650704,Domestic Gross (US),,,,,
1997,tt0119925,The Postman,notalk,FAIL,80000000,17650704,International Gross,,,,,
2002,tt0289408,The Powerpuff Girls,ok,PASS,25000000,11411644,Domestic Gross (US),,,,,
2002,tt0289408,The Powerpuff Girls,ok,PASS,25000000,16425701,International Gross,,,,,
2006,tt0482571,The Prestige,notalk,FAIL,40000000,53089891,Domestic Gross (US),,,,,
2006,tt0482571,The Prestige,notalk,FAIL,40000000,107896006,International Gross,,,,,
1998,tt0120794,The Prince of Egypt,notalk,FAIL,60000000,101413188,Domestic Gross (US),,,,,
1998,tt0120794,The Prince of Egypt,notalk,FAIL,60000000,218600000,International Gross,,,,,
1993,tt0112389,The Princess and the Cobbler,nowomen,FAIL,24000000,669276,Domestic Gross (US),,,,,
1993,tt0112389,The Princess and the Cobbler,nowomen,FAIL,24000000,669276,International Gross,,,,,
2009,tt0780521,The Princess and the Frog,ok,PASS,105000000,104400899,Domestic Gross (US),,,,,
2009,tt0780521,The Princess and the Frog,ok,PASS,105000000,270997378,International Gross,,,,,
1987,tt0093779,The Princess Bride,men,FAIL,15000000,30857000,Domestic Gross (US),,,,,
1987,tt0093779,The Princess Bride,men,FAIL,15000000,30857000,International Gross,,,,,
2001,tt0247638,The Princess Diaries,ok,PASS,30000000,108244774,Domestic Gross (US),,,,,
2001,tt0247638,The Princess Diaries,ok,PASS,30000000,165334774,International Gross,,,,,
2004,tt0368933,The Princess Diaries 2: Royal Engagement,ok,PASS,45000000,95149435,Domestic Gross (US),,,,,
2004,tt0368933,The Princess Diaries 2: Royal Engagement,ok,PASS,45000000,122071435,International Gross,,,,,
2009,tt1041829,The Proposal,men,FAIL,40000000,163958031,Domestic Gross (US),,,,,
2009,tt1041829,The Proposal,men,FAIL,40000000,314709717,International Gross,,,,,
1998,tt0120108,The Proposition,men,FAIL,20000000,1903434,Domestic Gross (US),,,,,
1998,tt0120108,The Proposition,men,FAIL,20000000,5313608,International Gross,,,,,
2013,tt2184339,The Purge,dubious,FAIL,3000000,64473115,Domestic Gross (US),,,,,
2013,tt2184339,The Purge,dubious,FAIL,3000000,91100541,International Gross,,,,,
2006,tt0454921,The Pursuit of Happyness,nowomen,FAIL,55000000,162586036,Domestic Gross (US),,,,,
2006,tt0454921,The Pursuit of Happyness,nowomen,FAIL,55000000,307325633,International Gross,,,,,
2006,tt0436697,The Queen,dubious,FAIL,15000000,56441711,Domestic Gross (US),,,,,
2006,tt0436697,The Queen,dubious,FAIL,15000000,128885873,International Gross,,,,,
1995,tt0114214,The Quick and the Dead,notalk,FAIL,32000000,18552460,Domestic Gross (US),,,,,
1995,tt0114214,The Quick and the Dead,notalk,FAIL,32000000,18552460,International Gross,,,,,
2002,tt0258068,The Quiet American,men,FAIL,20000000,12987647,Domestic Gross (US),,,,,
2002,tt0258068,The Quiet American,men,FAIL,20000000,26348203,International Gross,,,,,
2008,tt0976051,The Reader,notalk,FAIL,32500000,34194407,Domestic Gross (US),,,,,
2008,tt0976051,The Reader,notalk,FAIL,32500000,113019290,International Gross,,,,,
1993,tt0107943,The Remains of the Day,nowomen,FAIL,15000000,22954968,Domestic Gross (US),,,,,
1993,tt0107943,The Remains of the Day,nowomen,FAIL,15000000,63954968,International Gross,,,,,
2002,tt0298130,The Ring,ok,PASS,48000000,129094024,Domestic Gross (US),,,,,
2002,tt0298130,The Ring,ok,PASS,48000000,248218486,International Gross,,,,,
2005,tt0377109,The Ring Two,ok,PASS,50000000,75941727,Domestic Gross (US),,,,,
2005,tt0377109,The Ring Two,ok,PASS,50000000,161941727,International Gross,,,,,
2011,tt1161864,The Rite,dubious,FAIL,37000000,33047633,Domestic Gross (US),,,,,
2011,tt1161864,The Rite,dubious,FAIL,37000000,96047633,International Gross,,,,,
2009,tt0898367,The Road,notalk,FAIL,25000000,8114270,Domestic Gross (US),,,,,
2009,tt0898367,The Road,notalk,FAIL,25000000,27614270,International Gross,,,,,
2000,tt0138749,The Road to El Dorado,nowomen,FAIL,95000000,50802661,Domestic Gross (US),,,,,
2000,tt0138749,The Road to El Dorado,nowomen,FAIL,95000000,65700000,International Gross,,,,,
1996,tt0117500,The Rock,notalk,FAIL,75000000,134069511,Domestic Gross (US),,,,,
1996,tt0117500,The Rock,notalk,FAIL,75000000,336069511,International Gross,,,,,
2011,tt1265990,The Roommate,ok,PASS,16000000,37300107,Domestic Gross (US),,,,,
2011,tt1265990,The Roommate,ok,PASS,16000000,40497461,International Gross,,,,,
2001,tt0265666,The Royal Tenenbaums,ok,PASS,28000000,52353636,Domestic Gross (US),,,,,
2001,tt0265666,The Royal Tenenbaums,ok,PASS,28000000,71430876,International Gross,,,,,
2002,tt0292644,The Rules of Attraction,dubious,FAIL,4000000,6525762,Domestic Gross (US),,,,,
2002,tt0292644,The Rules of Attraction,dubious,FAIL,4000000,11799060,International Gross,,,,,
2010,tt1017451,The Runaways,ok,PASS,9500000,3573673,Domestic Gross (US),,,,,
2010,tt1017451,The Runaways,ok,PASS,9500000,5278632,International Gross,,,,,
1994,tt0111070,The Santa Clause,notalk,FAIL,22000000,144833357,Domestic Gross (US),,,,,
1994,tt0111070,The Santa Clause,notalk,FAIL,22000000,189800000,International Gross,,,,,
2002,tt0304669,The Santa Clause 2,notalk,FAIL,65000000,139225854,Domestic Gross (US),,,,,
2002,tt0304669,The Santa Clause 2,notalk,FAIL,65000000,172825854,International Gross,,,,,
2007,tt0775529,The Savages,ok,PASS,9000000,6623082,Domestic Gross (US),,,,,
2007,tt0775529,The Savages,ok,PASS,9000000,10642023,International Gross,,,,,
2003,tt0332379,The School of Rock,dubious,FAIL,20000000,81261177,Domestic Gross (US),,,,,
2003,tt0332379,The School of Rock,dubious,FAIL,20000000,131161177,International Gross,,,,,
2008,tt0416212,The Secret Life of Bees,ok,PASS,11000000,37770162,Domestic Gross (US),,,,,
2008,tt0416212,The Secret Life of Bees,ok,PASS,11000000,39984023,International Gross,,,,,
2009,tt0485601,The Secret of Kells,nowomen,FAIL,8000000,690290,Domestic Gross (US),,,,,
2009,tt0485601,The Secret of Kells,nowomen,FAIL,8000000,2600916,International Gross,,,,,
1994,tt0111143,The Shadow,nowomen,FAIL,40000000,31835600,Domestic Gross (US),,,,,
1994,tt0111143,The Shadow,nowomen,FAIL,40000000,31835600,International Gross,,,,,
1994,tt0111161,The Shawshank Redemption,nowomen,FAIL,25000000,28241469,Domestic Gross (US),,,,,
1994,tt0111161,The Shawshank Redemption,nowomen,FAIL,25000000,28241469,International Gross,,,,,
1980,tt0081505,The Shining,men,FAIL,19000000,44017374,Domestic Gross (US),,,,,
1980,tt0081505,The Shining,men,FAIL,19000000,44017374,International Gross,,,,,
2007,tt0780607,The Signal,men,FAIL,50000,251150,Domestic Gross (US),,,,,
2007,tt0780607,The Signal,men,FAIL,50000,406299,International Gross,,,,,
1991,tt0102926,The Silence of the Lambs,ok,PASS,20000000,130726716,Domestic Gross (US),,,,,
1991,tt0102926,The Silence of the Lambs,ok,PASS,20000000,275726716,International Gross,,,,,
2007,tt0462538,The Simpsons Movie,ok,PASS,72500000,183135014,Domestic Gross (US),,,,,
2007,tt0462538,The Simpsons Movie,ok,PASS,72500000,527071022,International Gross,,,,,
2008,tt1018785,The Sisterhood of the Traveling Pants 2,ok,PASS,27000000,44089964,Domestic Gross (US),,,,,
2008,tt1018785,The Sisterhood of the Traveling Pants 2,ok,PASS,27000000,44270131,International Gross,,,,,
1999,tt0167404,The Sixth Sense,dubious,FAIL,40000000,293506292,Domestic Gross (US),,,,,
1999,tt0167404,The Sixth Sense,dubious,FAIL,40000000,672806292,International Gross,,,,,
2005,tt0397101,The Skeleton Key,ok,PASS,40000000,47907715,Domestic Gross (US),,,,,
2005,tt0397101,The Skeleton Key,ok,PASS,40000000,92256918,International Gross,,,,,
2011,tt0472181,The Smurfs,ok,PASS,110000000,142614158,Domestic Gross (US),,,,,
2011,tt0472181,The Smurfs,ok,PASS,110000000,563066551,International Gross,,,,,
2013,tt2017020,The Smurfs 2,ok,PASS,110000000,71017784,Domestic Gross (US),,,,,
2013,tt2017020,The Smurfs 2,ok,PASS,110000000,348545841,International Gross,,,,,
2010,tt1285016,The Social Network,notalk,FAIL,40000000,96962694,Domestic Gross (US),,,,,
2010,tt1285016,The Social Network,notalk,FAIL,40000000,224922135,International Gross,,,,,
2009,tt0821642,The Soloist,notalk,FAIL,60000000,31720158,Domestic Gross (US),,,,,
2009,tt0821642,The Soloist,notalk,FAIL,60000000,38454152,International Gross,,,,,
2010,tt0963966,The Sorcerer&#39;s Apprentice,notalk,FAIL,160000000,63150991,Domestic Gross (US),,,,,
2010,tt0963966,The Sorcerer&#39;s Apprentice,notalk,FAIL,160000000,215150991,International Gross,,,,,
1994,tt0111255,The Specialist,notalk,FAIL,45000000,57362581,Domestic Gross (US),,,,,
1994,tt0111255,The Specialist,notalk,FAIL,45000000,57362581,International Gross,,,,,
2010,tt1273678,The Spy Next Door,ok,PASS,28000000,24307106,Domestic Gross (US),,,,,
2010,tt1273678,The Spy Next Door,ok,PASS,28000000,50983364,International Gross,,,,,
2005,tt0367089,The Squid and the Whale,men,FAIL,1500000,7372734,Domestic Gross (US),,,,,
2005,tt0367089,The Squid and the Whale,men,FAIL,1500000,11191423,International Gross,,,,,
2004,tt0327162,The Stepford Wives,ok,PASS,100000000,59475623,Domestic Gross (US),,,,,
2004,tt0327162,The Stepford Wives,ok,PASS,100000000,96221971,International Gross,,,,,
2008,tt0482606,The Strangers,dubious,FAIL,9000000,52597610,Domestic Gross (US),,,,,
2008,tt0482606,The Strangers,dubious,FAIL,9000000,83051676,International Gross,,,,,
2002,tt0253867,The Sweetest Thing,ok,PASS,43000000,24430272,Domestic Gross (US),,,,,
2002,tt0253867,The Sweetest Thing,ok,PASS,43000000,44633441,International Gross,,,,,
2010,tt0889573,The Switch,men,FAIL,19000000,27758465,Domestic Gross (US),,,,,
2010,tt0889573,The Switch,men,FAIL,19000000,49858465,International Gross,,,,,
2009,tt1111422,The Taking of Pelham 123,nowomen,FAIL,110000000,65452312,Domestic Gross (US),,,,,
2009,tt1111422,The Taking of Pelham 123,nowomen,FAIL,110000000,152364370,International Gross,,,,,
2008,tt420238,The Tale of Despereaux,ok,PASS,60000000,50877145,Domestic Gross (US),,,,,
2008,tt420238,The Tale of Despereaux,ok,PASS,60000000,90482317,International Gross,,,,,
1999,tt0134119,The Talented Mr. Ripley,dubious,FAIL,40000000,81292135,Domestic Gross (US),,,,,
1999,tt0134119,The Talented Mr. Ripley,dubious,FAIL,40000000,128792135,International Gross,,,,,
2010,tt1274300,The Tempest,ok,PASS,20000000,277943,Domestic Gross (US),,,,,
2010,tt1274300,The Tempest,ok,PASS,20000000,277943,International Gross,,,,,
2004,tt0362227,The Terminal,notalk,FAIL,75000000,77073959,Domestic Gross (US),,,,,
2004,tt0362227,The Terminal,notalk,FAIL,75000000,218673959,International Gross,,,,,
1984,tt0088247,The Terminator,men,FAIL,6400000,38019031,Domestic Gross (US),,,,,
1984,tt0088247,The Terminator,men,FAIL,6400000,78019031,International Gross,,,,,
1998,tt0120863,The Thin Red Line,notalk,FAIL,52000000,36400491,Domestic Gross (US),,,,,
